Date,User,Rating/Likes,Review
2019-07-26,Reg Bertrand,4,@bmo bear is here @timtierney @vision_jasmine #summerfunpic.twitter.com/5sclqqjjpu
2019-07-26,Nick J. Kyte • CB Realtor 🇨🇦,3,head to ottawa’s #chinatown to see @miss_jennyc & enjoy some @bmo swag! https://twitter.com/miss_jennyc/status/1154879706715578368 …
2019-07-26,Reg Bertrand,19,summer party for @vision_jasmine @timtierney @bmo gloucester branch @oabouzaher @vittoriop19 #queeodivpic.twitter.com/elps5rbldt
2019-07-26,Jenny Chen,23,first hour of #ottawaasianfest and we’ve got a crowd for our awesome @bmo swag! come visit us under the #ottawa #chinatown gateway for your chance to spin the wheel!!pic.twitter.com/hdexg0qga4
2019-07-26,The DMZ,27,"on this episode of #dmzbusinesscast , isaac olowolafe jr. of @dreammakervc teams up with dmz,  @shopify, @bmo and @cdnwomenfdn for a first-of-its-kind initiative in canada. #bif cc @robertintorontohttps://dmz.ryerson.ca/bif_podcast/ "
2019-07-26,Canadian Women's Foundation,27,"the black innovation fellowship, a fully-subsidized new program in partnership with @dreammakervc, @shopify, @bmo, @cdnwomenfdn and @ryersonu, supports #techstartups led by black entrepreneurs. 

apply now at http://dmz.to/bif  #bif"
2019-07-26,remo dipaolo,27,"enjoying the sites of detroit with our windsor/chatham one bank peers. fortunate to work with these leaders, passionate about our teams, our communities & @bmo.   one bank focus & collaboration at its best.   #swodrocks @rebeccatasc1 @sheri_griffiths @barbatbmo @robertferris14pic.twitter.com/pl2ogr3ej6"
2019-07-26,CPI,0,.@bmo and @demica_ form strategic alliance #cpinewshttp://ms.spr.ly/6014tmk5e 
2019-07-26,Amanda Ellis,27,"congratulations 2019 #weempower @un #sdg challenge winners:guatemala,jordan,rwanda, ukraine &us!5 amazing women entrepreneurs advancing sdgs thru business @asugreen thx partners @vitalvoices @salesforce @proctergamble @bmo @uniofoxford @ladol_freezone @groyourbiz @hibotanicgardenpic.twitter.com/x1dvpayra1"
2019-07-26,Shirl Milligan,10,"rt @bmo we were recognized by @achievers as one of their 50 most engaged workplaces. we’re proud to share this achievement as we continue to create an environment where our employees feel engaged, supported,and encouraged in their careers#proudtoworkatbmo  https://soch.us/2gwpoqn "
2019-07-26,E.Find,0,unless the bmo online is down and you cant access or send or receive monies... which has been quite often i must say! #realitycheck
2019-07-26,Gareth Wheeler,24,really enjoyed meeting and hanging with so many great #tfclive members tonight at the @bmo open practice. some will feature on this week's #coyrpodcast.
2019-07-26,xrpax,2,"fund your #canadian #xrp based #cryptoexchange account + #hodl #bitcoin $xrp via new app 
https://www.coinfield.com/ref/0/id0be87e35aa … @coinfieldex | join now and get 10 xrp for free. “even @cibc @bmo won’t stop you. canadian banks will adapt or die.” xrpax
 pic.twitter.com/yem50cn2c0"
2019-07-25,Shiming Shi,7,@bmocambiemarine @bmo hit the street~ spread the great summer promotional offers pic.twitter.com/yjwsn8sftn – at marine gateway
2019-07-25,ACI Worldwide,4,we've won the rtp solution vendor award! see why @bmo chose to modernize their payment systems to implement a more agile way to meet customer's evolving demands:  https://aciw.co/2jrll3i pic.twitter.com/d3eam8wil9
2019-07-25,KawarthaLakes Police,37,spent the afternoon meeting with local bank managers. each bank in lindsay will now share this info sheet with seniors and vulnerable people who may be the victim of fraud. @cibc @td_canada @scotiabank @rbc @bmo @kawarthacupic.twitter.com/swdkhynmhr
2019-07-25,Thierry Ajaltouni,0,@bmo hello! when are you fixing your website?
2019-07-25,Association of Corporate Counsel,3,"simon fish, gc of @bmo, talks to @craftycounseluk about the benefits of acc membership pic.twitter.com/co4hup0e8c"
2019-07-25,Jim Forman,0,kudos to @bmo for quickly reaching out to resolve the issue. https://twitter.com/jimformantv/status/1154482241856131072 …
2019-07-25,Zach Katch,1,@bmo tower is looking nice! #milwaukeepic.twitter.com/dkmlmmxni2
2019-07-25,Jim Forman,1,"complete customer experience failure.  @bmo a 40 minute wait on hold and then being raced along by agent is not the expected level of service for a premium product like the diners club card. 

you know how to reach me. really this was bad, bad, bad. gravement, gravement, honte!! https://twitter.com/jimformantv/status/1154482241856131072 …"
2019-07-25,ETFLogic,3,"top etf issuer growth for the first half of 2019 (end jun30) via our halftime report (http://etflogic.io/blog/2019halftimereport/ …)

@innovatoretfs @americancentury @pgim @graniteshares @fti_us @jh_investments @hartfordfunds @arkinvest @leggmason @jpmorganam @etfmg @bmo @paceretfspic.twitter.com/fyrtidrppi"
2019-07-25,Jim Forman,0,@bmo answer the phone ! https://twitter.com/jimformantv/status/1154479815396745216 …
2019-07-25,Project 313,0,"throwback pt ii: making things official! back in october, we set up our corporate bank account for p313. shoutout @bmo for helping us through it and for making the process run smoothly! pic.twitter.com/k3acd7zdt1"
2019-07-25,Jim Forman,0,@bmo seriously what’s going on with your customer service? i’ve been on hold over 30mins about my diners club account.
2019-07-25,Jim Forman,0,@bmo having extreme difficulty reaching someone about my us diners club account. are you having system issues?
2019-07-25,Art Gallery of NS,4,"did you know every thursday at the art gallery of nova scotia is bmo free access thursday nights? that means you get free admission from 5 to 9pm in halifax and 5 to 8pm in yarmouth - every thursday!

supported by @bmo pic.twitter.com/aau3oqhzhz"
2019-07-25,The DMZ,11,"from dedicated mentorship to exclusive programming, together with @dreammakervc, @shopify, @bmo, @cdnwomenfdn and @ryersonu, we're supporting #startups led by black entrepreneurs across the nation. 

application close soon! #bifhttps://bit.ly/30tdlxt "
2019-07-25,Habs Fan,0,@bmo why is your app so far behind? looks and log in. even smaller non brick and mortar banks have fingerprint login
2019-07-25,Fish & Fur,0,"@cbcgopublic 
how come pennies don't exist anymore, but @bmo just charged me $48 over 2 pennies?
i don't understand why banks are still allowed to rip people off over something that's ""rounded"" away from me whenever i buy something?"
2019-07-25,Morningstar.ca,0,"investors should focus on fees right now: in an uncertain, late-stage economy that's also seeing bond yields fall with interest rates, @bmo thinks a fee-focused etf approach to bonds is your best bet. see our interview here: https://www.morningstar.ca/ca/news/194229/investors-should-just-focus-on-fees-right-now.aspx …pic.twitter.com/jd7iawcbgo"
2019-07-24,Calgary Library Fdn,2,"for the next week only, @bmo will match every donation to the calgary public library foundation. if you've been thinking about donating, act now and your impact will be doubled. visit http://librarymatch.ca  before it's too late.pic.twitter.com/atgmaydrdb"
2019-07-24,"Morningstar, Inc.",2,"rt @syouth1: i had a lot of fun chatting with ben jones on @bmo's 'better conversations' podcast about @morningstarinc's manager-research team and approach. i hope you enjoy our conversation, too. thanks again to ben and @bmo for having me on  ||  https://podcasts.apple.com/us/podcast/85-inside-the-research-of-morningstar/id1151762574?i=1000445185298 …"
2019-07-24,Truvalue Labs,1,"great roundup of #esg #susty trends in this piece by @bmo's manju seal, including a look at the #ai future of esg data.
https://capitalmarkets.bmo.com/en/news-insights/institutional-investing/sustainable-investing-reimagining-products-lasting-benefit/?j=4731420&sfmc_sub=94793986&l=99560_html&u=107551433&mid=1336910&jb=1 …pic.twitter.com/jh6qndxuo2"
2019-07-24,Kevin Chief,16,miigwech @bmo winnipeg market’s leadership team — sharing our stories helps us build belonging & understanding #beingbmopic.twitter.com/gktfk51xjb
2019-07-24,Jacqueline Tribbet,0,@cardtronics has a atm along with @bmo bank that didn’t disburse my funds. their office has knowledge that the transaction didn’t complete and claimed it reversed the funds back on my card. it’s past 48 hours and nothing. 4705 calumet in hammond indiana. i need my money!
2019-07-24,Vanessa,0,i’ve been a happy @bmo customer since i was 16.... and that wasn’t yesterday! 
2019-07-24,Annie Pinet,0,in the latest episode of the shift podcast @jonnogtv sits down w/ some of @adweek's brandstar award honourees from: @bmo @ecobee & @loblawco to chat about fostering a culture of creativity.http://bit.ly/2ye4zpp 
2019-07-24,RateSpy.com 🇨🇦,3,".@bmo became the 4th major bank to drop its 5yr posted rate today, solidifying the mortgage stress test at 5.19%.

but note how the posted/discount mortgage spread has widened. this has meaningful implications for some people's ability to get a mortgage → https://www.ratespy.com/another-major-bank-cuts-its-5-year-posted-rate-072410168 …"
2019-07-24,WorldCongress Legal,1,"currently at #wclegal ""understand the impact of fintech partnerships on the ip climate"" with speakers from @cantorcolburn, @mastercard & @bmo #law #fintech"
2019-07-24,Kevin Chief,35,for supporting young people to build on their skills & experience — #miigwech @bmo #firstjobs #beingbmo #youthceo @_johnmacaulaypic.twitter.com/pzilolc2au
2019-07-24,Fish & Fur,0,"wow, @bmo.. that's low.
you charged me $48 for a nonpayment of $0.02?-- 2 cents!! pennies don't even exist here anymore, but you've managed to bill me $24 per penny.

i won't be opening a biz account with you now, that's for sure!
#ottnews #worstservice #bmo #expensivetecherror"
2019-07-24,Haley Walker,0,@bmo i’ve never waited so long on the phone before just to ask a question.
2019-07-24,Jeffrey Ptak,4,"i had a lot of fun chatting with ben jones on @bmo's 'better conversations' podcast about @morningstarinc's manager-research team and approach. i hope you enjoy our conversation, too. thanks again to ben and @bmo for having me on  ||  https://podcasts.apple.com/us/podcast/85-inside-the-research-of-morningstar/id1151762574?i=1000445185298 …"
2019-07-24,AngelinHell84,0,. @bmo your banking app sucks!! im so sick of it telling me my craps not right... ive even changed the password yesterday and today same thing... ughhhhh 
2019-07-24,"Kate Notwell, CNP",0,"@bmo hard fail. meeting with an advisor to open a small biz account. made me wait 20min, didn’t apologize, when i asked if he was busy he said no, & then didn’t seem to want to answer any of my questions with hard answers. brutal way to treat a potential new and successful client"
2019-07-24,Westboro Village BIA,11," rt? ottawa’s free summer party is just weeks away!

don’t miss #westborofuse aug 17-18!

 rsvp on fb: http://bit.ly/westborofuse2019 …

by @westborobia + friends: @bmo @merittravel @neonskates @rbc @apt613 @kitchissippi @hopecornerstone @posteringottawa @dovercourt411 @ottspeceventspic.twitter.com/8nxrjrllih"
2019-07-24,APEC Atlantic Canada,2,"""we can do better: what the atlantic region is doing well and how we can improve."" 

on sept 19th, hon. scott brison, p.c., vice chair, investment & corporate banking @bmo speaks at our 65th anniversary dinner. join us: https://www.apec-econ.ca/events/view/?do-load=1&event.id=141 …pic.twitter.com/hy7wcm2hsq"
2019-07-24,Taku,0,@bmo why did this happen? pic.twitter.com/iqwhcrw2yy
2019-07-24,B-)AmλG€£*NG**GH*,2,no b lie @aitkakaaki is safe to watch dey don get small sense dey naw fact check wen pdp apologists aka 2015/19 terrible lozers cum to lie in dia studio hanks onanuju hw market...@bmo chairman smack am down lol.
2019-07-24,☢ Extinction: Life ☢,0,"not all mastercards are the same. @bmo prints and then hides transactions, and if you're at your limit and the transaction reposts and you go over they charge you $30. how sneaky is that? gotta cut that card."
2019-07-24,Edikson514,0,"@bmo https://cointelegraph.com/news/millennials-3-times-more-likely-to-invest-in-crypto-than-gen-x-survey … time to get with the program, or lose clients."
